1,2006,18,1,1,1,1,1,2,75
2,2004,24,1,1,4,2,2,2,70
3,2003,45,2,1,3,1,1,1,131
4,2003,43,2,3,4,2,2,1,155
5,2005,50,4,1,2,2,1,1,75
6,2008,54,2,1,4,2,2,1,127
7,2009,44,2,4,3,1,2,1,170
8,2008,30,1,3,3,2,1,1,112
9,2006,41,1,2,3,2,2,1,119
10,2004,52,2,1,2,2,2,1,129
11,2007,45,4,1,3,2,1,1,117
12,2007,34,2,1,2,1,2,2,81
13,2005,35,1,1,2,2,2,1,89
14,2003,39,2,1,4,1,2,1,135
15,2009,54,2,1,2,2,2,1,135
16,2009,51,2,1,3,1,2,1,90
17,2003,37,1,3,4,1,2,2,83
18,2006,50,2,1,5,2,2,2,213
19,2007,56,2,1,4,1,1,1,129
20,2003,37,1,1,3,1,2,1,99
21,2003,38,2,3,4,2,2,2,201
22,2005,40,4,1,2,2,2,2,50
23,2009,75,2,1,4,1,2,1,85
24,2007,40,2,1,4,2,2,2,161
25,2006,38,1,1,2,1,1,2,94
26,2005,49,2,1,5,2,2,1,278
27,2006,43,2,1,2,1,1,1,84
28,2004,34,2,4,2,1,1,1,65
29,2008,57,2,1,2,1,2,2,116
30,2003,18,1,2,2,1,2,1,70
31,2004,55,2,1,5,2,2,1,196
32,2005,51,2,1,3,2,2,1,101
33,2008,33,1,1,5,1,2,2,81
34,2005,34,1,1,2,1,2,2,112
35,2006,36,2,1,4,2,2,1,90
36,2003,56,1,1,5,2,1,1,88
37,2006,70,1,1,4,1,1,1,88
38,2004,25,1,1,4,1,2,1,104
39,2006,32,2,1,3,1,2,2,106
40,2003,27,2,1,1,1,2,2,66
41,2004,28,2,3,4,1,2,2,35
42,2007,27,1,1,4,2,2,1,110
43,2004,43,1,1,1,1,1,2,45
44,2005,50,1,4,1,1,1,1,74
45,2004,39,2,2,2,2,2,2,81
46,2008,52,2,1,5,1,2,1,155
47,2009,35,2,1,4,1,2,1,268
48,2007,57,2,1,5,2,2,1,177
49,2006,25,1,1,1,1,2,2,66
50,2006,33,1,1,2,2,1,1,116
51,2005,57,2,1,5,2,2,2,201
52,2008,71,2,1,3,1,2,1,102
53,2004,43,2,1,4,1,2,1,272
54,2003,23,1,1,3,1,2,2,35
55,2009,30,1,1,5,2,2,1,114
56,2004,22,1,2,2,2,2,1,81
57,2006,59,2,1,5,2,1,1,201
58,2003,28,1,3,4,2,2,1,148
59,2004,61,2,1,2,1,2,1,100
60,2003,34,2,1,2,2,2,1,112
61,2005,43,2,1,4,1,2,1,153
62,2006,54,2,1,3,1,2,2,117
63,2005,69,2,1,2,1,1,1,78
64,2004,41,2,1,3,1,1,1,88
65,2003,48,2,1,5,2,2,1,126
66,2003,49,2,1,3,2,2,1,123
67,2009,42,2,1,2,1,2,1,158
68,2003,37,2,1,4,2,2,1,201
69,2004,55,2,3,2,1,2,1,100
70,2008,21,1,2,2,1,2,2,70
71,2004,58,2,1,2,2,2,1,94
72,2006,31,1,1,2,1,2,2,81
73,2006,25,1,1,2,1,2,1,81
74,2006,32,1,1,3,2,2,1,101
75,2009,40,1,2,1,2,2,1,94
76,2003,44,2,1,5,2,2,2,100
77,2003,60,2,1,4,1,2,1,268
78,2006,23,1,1,1,1,1,1,81
79,2003,63,2,1,2,2,2,2,114
80,2008,44,1,1,1,1,1,2,88
81,2005,47,2,3,5,2,1,1,129
82,2004,61,2,1,3,1,2,1,107
83,2009,55,2,1,5,2,2,2,66
84,2003,24,1,1,1,1,1,2,52
85,2007,42,3,1,2,1,2,1,85
86,2006,25,2,1,2,2,2,1,77
87,2004,34,4,1,2,1,2,2,90
88,2009,53,2,1,1,2,2,2,68
89,2009,53,2,1,4,2,2,1,131
90,2009,70,2,3,5,2,1,2,128
91,2004,47,2,1,4,2,2,1,131
92,2003,46,2,1,2,1,2,1,100
93,2003,33,4,1,1,1,1,1,77
94,2005,34,2,1,5,2,2,1,108
95,2006,22,1,1,2,1,1,2,81
96,2009,74,2,1,2,1,2,1,100
97,2003,40,2,2,3,2,1,1,99
98,2006,45,2,1,4,2,2,1,201
99,2009,43,2,3,4,2,2,1,157
100,2005,33,2,3,4,2,2,1,145
101,2009,62,2,2,4,2,2,1,119
102,2008,37,2,1,4,2,2,1,121
103,2004,54,2,1,2,2,1,1,112
104,2005,34,2,1,3,1,2,2,69
105,2008,50,1,1,4,2,2,1,114
106,2006,46,4,1,3,1,1,1,95
107,2007,41,2,1,1,1,2,2,88
108,2003,63,4,2,3,1,1,1,64
109,2007,38,2,1,3,1,1,1,129
110,2006,35,2,1,3,1,2,1,114
111,2009,29,2,1,4,2,1,1,113
112,2008,66,2,1,1,1,2,1,81
113,2004,37,2,1,2,2,1,1,76
114,2006,39,2,2,2,2,2,1,112
115,2003,42,2,1,2,1,2,2,85
116,2007,51,4,1,2,1,2,1,94
117,2009,55,2,3,5,1,1,1,114
118,2006,51,2,1,5,1,2,1,177
119,2008,38,2,1,5,1,1,1,277
120,2005,49,2,1,2,2,2,1,102
121,2006,42,2,1,2,2,2,2,92
122,2009,43,5,1,1,2,1,2,87
123,2006,38,2,1,4,2,2,1,163
124,2008,59,2,3,2,1,2,1,139
125,2009,57,2,1,3,1,1,1,95
126,2005,25,1,1,2,1,1,2,67
127,2004,49,2,1,4,1,1,1,131
128,2004,41,2,1,1,1,2,1,90
129,2009,38,2,1,2,1,2,1,114
130,2003,61,2,1,5,1,2,1,79
131,2007,49,4,1,2,1,1,1,105
132,2008,52,4,1,5,2,2,1,132
133,2007,43,2,1,5,2,2,1,142
134,2008,60,2,1,4,2,2,1,123
135,2005,46,2,3,5,2,2,1,135
136,2004,21,1,1,2,2,2,2,56
137,2009,61,2,1,4,1,2,1,107
138,2007,32,2,2,5,2,2,1,119
139,2004,58,2,1,2,2,1,1,88
140,2003,35,1,1,2,2,2,1,89
141,2004,26,1,2,2,2,2,1,81
142,2006,32,1,2,2,1,2,2,94
143,2003,37,2,1,2,2,2,1,107
144,2007,22,1,3,2,1,1,2,59
145,2005,51,1,1,2,1,1,2,65
146,2004,44,4,1,5,2,1,1,121
147,2005,35,2,3,5,1,2,1,158
148,2004,60,2,1,2,2,2,1,129
149,2007,40,2,1,4,2,2,1,177
150,2004,35,1,1,1,2,2,2,59
151,2007,35,2,1,5,2,2,2,94
152,2008,47,2,1,2,1,2,1,135
153,2003,43,1,1,4,2,2,1,81
154,2003,33,2,1,1,1,1,1,81
155,2003,60,4,1,5,1,2,1,153
156,2008,38,2,3,5,1,2,1,137
157,2005,53,2,1,2,2,2,2,75
158,2004,55,2,1,3,2,2,1,130
159,2003,57,2,2,2,2,1,2,105
160,2005,64,2,1,4,2,1,2,50
161,2007,43,2,1,2,1,1,1,124
162,2008,35,2,2,3,2,2,1,123
163,2008,54,2,1,2,2,2,2,78
164,2007,45,2,1,2,2,1,1,74
165,2003,58,4,3,4,2,2,1,138
166,2007,48,2,1,4,2,1,2,127
167,2003,46,2,3,1,1,2,1,69
168,2004,46,2,1,2,1,2,1,84
169,2009,55,2,1,1,1,2,1,85
170,2006,51,2,1,3,1,2,1,129
171,2005,49,2,1,3,1,2,1,70
172,2008,34,1,1,3,1,2,1,77
173,2007,53,2,1,3,1,2,2,148
174,2004,40,2,1,3,1,2,1,148
175,2009,50,2,1,3,1,2,1,176
176,2006,37,4,1,1,2,1,1,99
177,2003,39,2,1,3,1,2,1,145
178,2004,52,2,1,4,1,1,1,100
179,2003,50,2,1,2,2,2,1,141
180,2006,48,2,1,4,1,2,1,123
181,2006,47,2,1,2,1,2,1,129
182,2005,27,2,1,4,1,2,1,112
183,2006,39,2,1,2,1,2,1,104
184,2009,44,2,2,2,2,1,1,119
185,2003,37,2,2,3,1,2,1,152
186,2006,52,2,1,2,1,1,2,102
187,2004,26,1,3,3,1,2,1,100
188,2008,39,2,3,5,1,1,1,100
189,2006,25,2,2,2,1,1,2,100
190,2005,31,1,1,4,2,2,2,94
191,2004,58,2,1,3,1,1,1,152
192,2005,30,2,1,4,2,2,1,105
193,2004,27,2,1,1,1,1,1,65
194,2003,40,4,1,2,1,2,1,95
195,2006,55,2,1,5,1,2,1,174
196,2009,35,2,3,5,2,2,1,193
197,2008,48,2,1,2,1,1,2,114
198,2006,29,1,3,4,1,1,1,161
199,2005,25,1,1,3,1,2,1,89
200,2004,40,2,1,3,1,2,1,121
201,2006,27,2,1,1,2,1,2,74
202,2006,44,2,1,2,2,2,1,127
203,2006,49,2,1,3,2,2,1,119
204,2003,22,1,1,3,1,1,2,35
205,2007,45,2,1,3,1,1,1,114
206,2007,33,2,1,3,1,2,2,85
207,2007,63,2,2,5,2,2,1,318
208,2006,49,1,2,4,1,2,1,142
209,2005,39,1,1,5,2,2,1,131
210,2007,25,1,4,1,1,1,2,74
211,2005,29,1,1,5,2,2,1,131
212,2006,37,2,1,2,1,2,1,75
213,2008,35,2,1,5,2,1,1,155
214,2009,46,2,1,2,1,1,1,105
215,2008,58,2,1,4,1,2,1,73
216,2003,39,2,1,5,1,2,1,123
217,2008,41,2,1,4,2,2,1,158
218,2008,29,2,2,4,2,2,1,81
219,2009,37,2,1,4,2,1,1,107
220,2009,62,2,1,2,2,1,2,79
221,2008,27,1,2,2,1,2,1,74
222,2003,37,2,1,2,1,1,1,94
223,2006,56,5,3,4,2,1,2,100
224,2004,36,2,1,3,2,2,1,177
225,2005,23,1,4,2,2,2,2,74
