0,2006,18,1,1,1,1,1,2,75
24,2004,24,1,1,4,2,2,2,70
48,2003,45,2,1,3,1,1,1,131
72,2003,43,2,3,4,2,2,1,155
96,2005,50,4,1,2,2,1,1,75
120,2008,54,2,1,4,2,2,1,127
144,2009,44,2,4,3,1,2,1,170
168,2008,30,1,3,3,2,1,1,112
192,2006,41,1,2,3,2,2,1,119
216,2004,52,2,1,2,2,2,1,129
240,2007,45,4,1,3,2,1,1,117
264,2007,34,2,1,2,1,2,2,81
288,2005,35,1,1,2,2,2,1,89
312,2003,39,2,1,4,1,2,1,135
336,2009,54,2,1,2,2,2,1,135
360,2009,51,2,1,3,1,2,1,90
384,2003,37,1,3,4,1,2,2,83
408,2006,50,2,1,5,2,2,2,213
432,2007,56,2,1,4,1,1,1,129
456,2003,37,1,1,3,1,2,1,99
480,2003,38,2,3,4,2,2,2,201
504,2005,40,4,1,2,2,2,2,50
528,2009,75,2,1,4,1,2,1,85
552,2007,40,2,1,4,2,2,2,161
576,2006,38,1,1,2,1,1,2,94
600,2005,49,2,1,5,2,2,1,278
624,2006,43,2,1,2,1,1,1,84
648,2004,34,2,4,2,1,1,1,65
672,2008,57,2,1,2,1,2,2,116
696,2003,18,1,2,2,1,2,1,70
720,2004,55,2,1,5,2,2,1,196
744,2005,51,2,1,3,2,2,1,101
768,2008,33,1,1,5,1,2,2,81
792,2005,34,1,1,2,1,2,2,112
816,2006,36,2,1,4,2,2,1,90
840,2003,56,1,1,5,2,1,1,88
864,2006,70,1,1,4,1,1,1,88
888,2004,25,1,1,4,1,2,1,104
912,2006,32,2,1,3,1,2,2,106
936,2003,27,2,1,1,1,2,2,66
960,2004,28,2,3,4,1,2,2,35
984,2007,27,1,1,4,2,2,1,110
1008,2004,43,1,1,1,1,1,2,45
1032,2005,50,1,4,1,1,1,1,74
1056,2004,39,2,2,2,2,2,2,81
1080,2008,52,2,1,5,1,2,1,155
1104,2009,35,2,1,4,1,2,1,268
1128,2007,57,2,1,5,2,2,1,177
1152,2006,25,1,1,1,1,2,2,66
1176,2006,33,1,1,2,2,1,1,116
1200,2005,57,2,1,5,2,2,2,201
1224,2008,71,2,1,3,1,2,1,102
1248,2004,43,2,1,4,1,2,1,272
1272,2003,23,1,1,3,1,2,2,35
1296,2009,30,1,1,5,2,2,1,114
1320,2004,22,1,2,2,2,2,1,81
1344,2006,59,2,1,5,2,1,1,201
1368,2003,28,1,3,4,2,2,1,148
1392,2004,61,2,1,2,1,2,1,100
1416,2003,34,2,1,2,2,2,1,112
1440,2005,43,2,1,4,1,2,1,153
1464,2006,54,2,1,3,1,2,2,117
1488,2005,69,2,1,2,1,1,1,78
1512,2004,41,2,1,3,1,1,1,88
1536,2003,48,2,1,5,2,2,1,126
1560,2003,49,2,1,3,2,2,1,123
1584,2009,42,2,1,2,1,2,1,158
1608,2003,37,2,1,4,2,2,1,201
1632,2004,55,2,3,2,1,2,1,100
1656,2008,21,1,2,2,1,2,2,70
1680,2004,58,2,1,2,2,2,1,94
1704,2006,31,1,1,2,1,2,2,81
1728,2006,25,1,1,2,1,2,1,81
1752,2006,32,1,1,3,2,2,1,101
1776,2009,40,1,2,1,2,2,1,94
1800,2003,44,2,1,5,2,2,2,100
1824,2003,60,2,1,4,1,2,1,268
1848,2006,23,1,1,1,1,1,1,81
1872,2003,63,2,1,2,2,2,2,114
1896,2008,44,1,1,1,1,1,2,88
1920,2005,47,2,3,5,2,1,1,129
1944,2004,61,2,1,3,1,2,1,107
1968,2009,55,2,1,5,2,2,2,66
1992,2003,24,1,1,1,1,1,2,52
2016,2007,42,3,1,2,1,2,1,85
2040,2006,25,2,1,2,2,2,1,77
2064,2004,34,4,1,2,1,2,2,90
2088,2009,53,2,1,1,2,2,2,68
2112,2009,53,2,1,4,2,2,1,131
2136,2009,70,2,3,5,2,1,2,128
2160,2004,47,2,1,4,2,2,1,131
2184,2003,46,2,1,2,1,2,1,100
2208,2003,33,4,1,1,1,1,1,77
2232,2005,34,2,1,5,2,2,1,108
2256,2006,22,1,1,2,1,1,2,81
2280,2009,74,2,1,2,1,2,1,100
2304,2003,40,2,2,3,2,1,1,99
2328,2006,45,2,1,4,2,2,1,201
2352,2009,43,2,3,4,2,2,1,157
2376,2005,33,2,3,4,2,2,1,145
2400,2009,62,2,2,4,2,2,1,119
2424,2008,37,2,1,4,2,2,1,121
2448,2004,54,2,1,2,2,1,1,112
2472,2005,34,2,1,3,1,2,2,69
2496,2008,50,1,1,4,2,2,1,114
2520,2006,46,4,1,3,1,1,1,95
2544,2007,41,2,1,1,1,2,2,88
2568,2003,63,4,2,3,1,1,1,64
2592,2007,38,2,1,3,1,1,1,129
2616,2006,35,2,1,3,1,2,1,114
2640,2009,29,2,1,4,2,1,1,113
2664,2008,66,2,1,1,1,2,1,81
2688,2004,37,2,1,2,2,1,1,76
2712,2006,39,2,2,2,2,2,1,112
2736,2003,42,2,1,2,1,2,2,85
2760,2007,51,4,1,2,1,2,1,94
2784,2009,55,2,3,5,1,1,1,114
2808,2006,51,2,1,5,1,2,1,177
2832,2008,38,2,1,5,1,1,1,277
2856,2005,49,2,1,2,2,2,1,102
2880,2006,42,2,1,2,2,2,2,92
2904,2009,43,5,1,1,2,1,2,87
2928,2006,38,2,1,4,2,2,1,163
2952,2008,59,2,3,2,1,2,1,139
2976,2009,57,2,1,3,1,1,1,95
3000,2005,25,1,1,2,1,1,2,67
