0,2006,18,1,1,1,1,1,2,75
2,2004,24,1,1,4,2,2,2,70
4,2003,45,2,1,3,1,1,1,131
6,2003,43,2,3,4,2,2,1,155
8,2005,50,4,1,2,2,1,1,75
10,2008,54,2,1,4,2,2,1,127
12,2009,44,2,4,3,1,2,1,170
14,2008,30,1,3,3,2,1,1,112
16,2006,41,1,2,3,2,2,1,119
18,2004,52,2,1,2,2,2,1,129
20,2007,45,4,1,3,2,1,1,117
22,2007,34,2,1,2,1,2,2,81
24,2005,35,1,1,2,2,2,1,89
26,2003,39,2,1,4,1,2,1,135
28,2009,54,2,1,2,2,2,1,135
30,2009,51,2,1,3,1,2,1,90
32,2003,37,1,3,4,1,2,2,83
34,2006,50,2,1,5,2,2,2,213
36,2007,56,2,1,4,1,1,1,129
38,2003,37,1,1,3,1,2,1,99
40,2003,38,2,3,4,2,2,2,201
42,2005,40,4,1,2,2,2,2,50
44,2009,75,2,1,4,1,2,1,85
46,2007,40,2,1,4,2,2,2,161
48,2006,38,1,1,2,1,1,2,94
50,2005,49,2,1,5,2,2,1,278
52,2006,43,2,1,2,1,1,1,84
54,2004,34,2,4,2,1,1,1,65
56,2008,57,2,1,2,1,2,2,116
58,2003,18,1,2,2,1,2,1,70
60,2004,55,2,1,5,2,2,1,196
62,2005,51,2,1,3,2,2,1,101
64,2008,33,1,1,5,1,2,2,81
66,2005,34,1,1,2,1,2,2,112
68,2006,36,2,1,4,2,2,1,90
70,2003,56,1,1,5,2,1,1,88
72,2006,70,1,1,4,1,1,1,88
74,2004,25,1,1,4,1,2,1,104
76,2006,32,2,1,3,1,2,2,106
78,2003,27,2,1,1,1,2,2,66
80,2004,28,2,3,4,1,2,2,35
82,2007,27,1,1,4,2,2,1,110
84,2004,43,1,1,1,1,1,2,45
86,2005,50,1,4,1,1,1,1,74
88,2004,39,2,2,2,2,2,2,81
90,2008,52,2,1,5,1,2,1,155
92,2009,35,2,1,4,1,2,1,268
94,2007,57,2,1,5,2,2,1,177
96,2006,25,1,1,1,1,2,2,66
98,2006,33,1,1,2,2,1,1,116
100,2005,57,2,1,5,2,2,2,201
102,2008,71,2,1,3,1,2,1,102
104,2004,43,2,1,4,1,2,1,272
106,2003,23,1,1,3,1,2,2,35
108,2009,30,1,1,5,2,2,1,114
110,2004,22,1,2,2,2,2,1,81
112,2006,59,2,1,5,2,1,1,201
114,2003,28,1,3,4,2,2,1,148
116,2004,61,2,1,2,1,2,1,100
118,2003,34,2,1,2,2,2,1,112
120,2005,43,2,1,4,1,2,1,153
122,2006,54,2,1,3,1,2,2,117
124,2005,69,2,1,2,1,1,1,78
126,2004,41,2,1,3,1,1,1,88
128,2003,48,2,1,5,2,2,1,126
130,2003,49,2,1,3,2,2,1,123
132,2009,42,2,1,2,1,2,1,158
134,2003,37,2,1,4,2,2,1,201
136,2004,55,2,3,2,1,2,1,100
138,2008,21,1,2,2,1,2,2,70
140,2004,58,2,1,2,2,2,1,94
142,2006,31,1,1,2,1,2,2,81
144,2006,25,1,1,2,1,2,1,81
146,2006,32,1,1,3,2,2,1,101
148,2009,40,1,2,1,2,2,1,94
150,2003,44,2,1,5,2,2,2,100
152,2003,60,2,1,4,1,2,1,268
154,2006,23,1,1,1,1,1,1,81
156,2003,63,2,1,2,2,2,2,114
158,2008,44,1,1,1,1,1,2,88
160,2005,47,2,3,5,2,1,1,129
162,2004,61,2,1,3,1,2,1,107
164,2009,55,2,1,5,2,2,2,66
166,2003,24,1,1,1,1,1,2,52
168,2007,42,3,1,2,1,2,1,85
170,2006,25,2,1,2,2,2,1,77
172,2004,34,4,1,2,1,2,2,90
174,2009,53,2,1,1,2,2,2,68
176,2009,53,2,1,4,2,2,1,131
178,2009,70,2,3,5,2,1,2,128
180,2004,47,2,1,4,2,2,1,131
182,2003,46,2,1,2,1,2,1,100
184,2003,33,4,1,1,1,1,1,77
186,2005,34,2,1,5,2,2,1,108
188,2006,22,1,1,2,1,1,2,81
190,2009,74,2,1,2,1,2,1,100
192,2003,40,2,2,3,2,1,1,99
194,2006,45,2,1,4,2,2,1,201
196,2009,43,2,3,4,2,2,1,157
198,2005,33,2,3,4,2,2,1,145
200,2009,62,2,2,4,2,2,1,119
202,2008,37,2,1,4,2,2,1,121
204,2004,54,2,1,2,2,1,1,112
206,2005,34,2,1,3,1,2,2,69
208,2008,50,1,1,4,2,2,1,114
210,2006,46,4,1,3,1,1,1,95
212,2007,41,2,1,1,1,2,2,88
214,2003,63,4,2,3,1,1,1,64
216,2007,38,2,1,3,1,1,1,129
218,2006,35,2,1,3,1,2,1,114
220,2009,29,2,1,4,2,1,1,113
222,2008,66,2,1,1,1,2,1,81
224,2004,37,2,1,2,2,1,1,76
226,2006,39,2,2,2,2,2,1,112
228,2003,42,2,1,2,1,2,2,85
230,2007,51,4,1,2,1,2,1,94
232,2009,55,2,3,5,1,1,1,114
234,2006,51,2,1,5,1,2,1,177
236,2008,38,2,1,5,1,1,1,277
238,2005,49,2,1,2,2,2,1,102
240,2006,42,2,1,2,2,2,2,92
242,2009,43,5,1,1,2,1,2,87
244,2006,38,2,1,4,2,2,1,163
246,2008,59,2,3,2,1,2,1,139
248,2009,57,2,1,3,1,1,1,95
250,2005,25,1,1,2,1,1,2,67
252,2004,49,2,1,4,1,1,1,131
254,2004,41,2,1,1,1,2,1,90
256,2009,38,2,1,2,1,2,1,114
258,2003,61,2,1,5,1,2,1,79
260,2007,49,4,1,2,1,1,1,105
262,2008,52,4,1,5,2,2,1,132
264,2007,43,2,1,5,2,2,1,142
266,2008,60,2,1,4,2,2,1,123
268,2005,46,2,3,5,2,2,1,135
270,2004,21,1,1,2,2,2,2,56
272,2009,61,2,1,4,1,2,1,107
274,2007,32,2,2,5,2,2,1,119
276,2004,58,2,1,2,2,1,1,88
278,2003,35,1,1,2,2,2,1,89
280,2004,26,1,2,2,2,2,1,81
282,2006,32,1,2,2,1,2,2,94
284,2003,37,2,1,2,2,2,1,107
286,2007,22,1,3,2,1,1,2,59
288,2005,51,1,1,2,1,1,2,65
290,2004,44,4,1,5,2,1,1,121
292,2005,35,2,3,5,1,2,1,158
294,2004,60,2,1,2,2,2,1,129
296,2007,40,2,1,4,2,2,1,177
298,2004,35,1,1,1,2,2,2,59
300,2007,35,2,1,5,2,2,2,94
302,2008,47,2,1,2,1,2,1,135
304,2003,43,1,1,4,2,2,1,81
306,2003,33,2,1,1,1,1,1,81
308,2003,60,4,1,5,1,2,1,153
310,2008,38,2,3,5,1,2,1,137
312,2005,53,2,1,2,2,2,2,75
314,2004,55,2,1,3,2,2,1,130
316,2003,57,2,2,2,2,1,2,105
318,2005,64,2,1,4,2,1,2,50
320,2007,43,2,1,2,1,1,1,124
322,2008,35,2,2,3,2,2,1,123
324,2008,54,2,1,2,2,2,2,78
326,2007,45,2,1,2,2,1,1,74
328,2003,58,4,3,4,2,2,1,138
330,2007,48,2,1,4,2,1,2,127
332,2003,46,2,3,1,1,2,1,69
334,2004,46,2,1,2,1,2,1,84
336,2009,55,2,1,1,1,2,1,85
338,2006,51,2,1,3,1,2,1,129
340,2005,49,2,1,3,1,2,1,70
342,2008,34,1,1,3,1,2,1,77
344,2007,53,2,1,3,1,2,2,148
346,2004,40,2,1,3,1,2,1,148
348,2009,50,2,1,3,1,2,1,176
350,2006,37,4,1,1,2,1,1,99
352,2003,39,2,1,3,1,2,1,145
354,2004,52,2,1,4,1,1,1,100
356,2003,50,2,1,2,2,2,1,141
358,2006,48,2,1,4,1,2,1,123
360,2006,47,2,1,2,1,2,1,129
362,2005,27,2,1,4,1,2,1,112
364,2006,39,2,1,2,1,2,1,104
366,2009,44,2,2,2,2,1,1,119
368,2003,37,2,2,3,1,2,1,152
370,2006,52,2,1,2,1,1,2,102
372,2004,26,1,3,3,1,2,1,100
374,2008,39,2,3,5,1,1,1,100
376,2006,25,2,2,2,1,1,2,100
378,2005,31,1,1,4,2,2,2,94
380,2004,58,2,1,3,1,1,1,152
382,2005,30,2,1,4,2,2,1,105
384,2004,27,2,1,1,1,1,1,65
386,2003,40,4,1,2,1,2,1,95
388,2006,55,2,1,5,1,2,1,174
390,2009,35,2,3,5,2,2,1,193
392,2008,48,2,1,2,1,1,2,114
394,2006,29,1,3,4,1,1,1,161
396,2005,25,1,1,3,1,2,1,89
398,2004,40,2,1,3,1,2,1,121
400,2006,27,2,1,1,2,1,2,74
402,2006,44,2,1,2,2,2,1,127
404,2006,49,2,1,3,2,2,1,119
406,2003,22,1,1,3,1,1,2,35
408,2007,45,2,1,3,1,1,1,114
410,2007,33,2,1,3,1,2,2,85
412,2007,63,2,2,5,2,2,1,318
414,2006,49,1,2,4,1,2,1,142
416,2005,39,1,1,5,2,2,1,131
418,2007,25,1,4,1,1,1,2,74
420,2005,29,1,1,5,2,2,1,131
422,2006,37,2,1,2,1,2,1,75
424,2008,35,2,1,5,2,1,1,155
426,2009,46,2,1,2,1,1,1,105
428,2008,58,2,1,4,1,2,1,73
430,2003,39,2,1,5,1,2,1,123
432,2008,41,2,1,4,2,2,1,158
434,2008,29,2,2,4,2,2,1,81
436,2009,37,2,1,4,2,1,1,107
438,2009,62,2,1,2,2,1,2,79
440,2008,27,1,2,2,1,2,1,74
442,2003,37,2,1,2,1,1,1,94
444,2006,56,5,3,4,2,1,2,100
446,2004,36,2,1,3,2,2,1,177
448,2005,23,1,4,2,2,2,2,74
450,2003,46,2,1,3,2,2,1,100
452,2009,26,1,1,3,1,2,2,94
454,2006,43,2,1,1,2,2,1,95
456,2007,36,2,1,2,2,2,1,127
458,2003,54,5,1,3,2,1,1,100
460,2003,62,2,1,2,1,2,1,96
462,2006,40,2,1,2,1,2,1,110
